date,PIB_value,PIB_var
2006-09-23,14068301.260869564,0.013999999999999999
2006-09-24,14070225.72826087,0.013999999999999999
2006-09-25,14072150.195652174,0.013999999999999999
2006-09-26,14074074.663043479,0.013999999999999999
2006-09-27,14075999.130434783,0.013999999999999999
2006-09-28,14077923.597826088,0.013999999999999999
2006-09-29,14079848.06521739,0.013999999999999999
2006-09-30,14081772.532608695,0.013999999999999999
2006-10-01,14083697.0,0.013999999999999999
2006-10-02,14085598.054347826,0.013
2006-10-03,14087499.108695652,0.013
2006-10-04,14089400.163043479,0.013
2006-10-05,14091301.217391305,0.013
2006-10-06,14093202.27173913,0.013
2006-10-07,14095103.326086957,0.013
2006-10-08,14097004.380434783,0.013
2006-10-09,14098905.43478261,0.013
2006-10-10,14100806.489130436,0.013
2006-10-11,14102707.543478262,0.013
2006-10-12,14104608.597826088,0.013
2006-10-13,14106509.652173912,0.013
2006-10-14,14108410.706521738,0.013
2006-10-15,14110311.760869564,0.013
2006-10-16,14112212.81521739,0.013
2006-10-17,14114113.869565217,0.013
2006-10-18,14116014.923913043,0.013
2006-10-19,14117915.97826087,0.013
2006-10-20,14119817.032608695,0.013
2006-10-21,14121718.086956521,0.013
2006-10-22,14123619.141304348,0.013
2006-10-23,14125520.195652174,0.013
2006-10-24,14127421.25,0.013
2006-10-25,14129322.304347826,0.013
2006-10-26,14131223.358695652,0.013
2006-10-27,14133124.413043479,0.013
2006-10-28,14135025.467391305,0.013
2006-10-29,14136926.52173913,0.013
2006-10-30,14138827.576086957,0.013
2006-10-31,14140728.630434783,0.013
2006-11-01,14142629.68478261,0.013
2006-11-02,14144530.739130436,0.013
2006-11-03,14146431.793478262,0.013
2006-11-04,14148332.847826088,0.013
2006-11-05,14150233.902173912,0.013
2006-11-06,14152134.956521738,0.013
2006-11-07,14154036.010869564,0.013
2006-11-08,14155937.06521739,0.013
2006-11-09,14157838.119565217,0.013
2006-11-10,14159739.173913043,0.013
2006-11-11,14161640.22826087,0.013
2006-11-12,14163541.282608695,0.013
2006-11-13,14165442.336956521,0.013
2006-11-14,14167343.391304348,0.013
2006-11-15,14169244.445652174,0.013
2006-11-16,14171145.5,0.013
2006-11-17,14173046.554347826,0.013
2006-11-18,14174947.608695652,0.013
2006-11-19,14176848.663043479,0.013
2006-11-20,14178749.717391305,0.013
2006-11-21,14180650.77173913,0.013
2006-11-22,14182551.826086957,0.013
2006-11-23,14184452.880434783,0.013
2006-11-24,14186353.93478261,0.013
2006-11-25,14188254.989130436,0.013
2006-11-26,14190156.043478262,0.013
2006-11-27,14192057.097826088,0.013
2006-11-28,14193958.152173912,0.013
2006-11-29,14195859.206521738,0.013
2006-11-30,14197760.260869564,0.013
2006-12-01,14199661.31521739,0.013
2006-12-02,14201562.369565217,0.013
2006-12-03,14203463.423913043,0.013
2006-12-04,14205364.47826087,0.013
2006-12-05,14207265.532608695,0.013
2006-12-06,14209166.586956521,0.013
2006-12-07,14211067.641304348,0.013
2006-12-08,14212968.695652174,0.013
2006-12-09,14214869.75,0.013
2006-12-10,14216770.804347826,0.013
2006-12-11,14218671.858695652,0.013
2006-12-12,14220572.913043479,0.013
2006-12-13,14222473.967391305,0.013
2006-12-14,14224375.02173913,0.013
2006-12-15,14226276.076086957,0.013
2006-12-16,14228177.130434783,0.013
2006-12-17,14230078.18478261,0.013
2006-12-18,14231979.239130436,0.013
2006-12-19,14233880.293478262,0.013
2006-12-20,14235781.347826088,0.013
2006-12-21,14237682.402173912,0.013
2006-12-22,14239583.456521738,0.013
2006-12-23,14241484.510869564,0.013
2006-12-24,14243385.56521739,0.013
2006-12-25,14245286.619565217,0.013
2006-12-26,14247187.673913043,0.013
2006-12-27,14249088.72826087,0.013
2006-12-28,14250989.782608695,0.013
2006-12-29,14252890.836956521,0.013
2006-12-30,14254791.891304348,0.013
2006-12-31,14256692.945652174,0.013
2007-01-01,14258594.0,0.013
2007-01-02,14260868.255555555,0.016
2007-01-03,14263142.51111111,0.016
2007-01-04,14265416.766666668,0.016
2007-01-05,14267691.022222223,0.016
2007-01-06,14269965.277777778,0.016
2007-01-07,14272239.533333333,0.016
2007-01-08,14274513.788888888,0.016
2007-01-09,14276788.044444444,0.016
2007-01-10,14279062.3,0.016
2007-01-11,14281336.555555556,0.016
2007-01-12,14283610.811111111,0.016
2007-01-13,14285885.066666666,0.016
2007-01-14,14288159.322222222,0.016
2007-01-15,14290433.577777777,0.016
2007-01-16,14292707.833333334,0.016
2007-01-17,14294982.08888889,0.016
2007-01-18,14297256.344444444,0.016
2007-01-19,14299530.6,0.016
2007-01-20,14301804.855555555,0.016
2007-01-21,14304079.111111112,0.016
2007-01-22,14306353.366666667,0.016
2007-01-23,14308627.622222222,0.016
2007-01-24,14310901.877777778,0.016
2007-01-25,14313176.133333333,0.016
2007-01-26,14315450.388888888,0.016
2007-01-27,14317724.644444445,0.016
2007-01-28,14319998.9,0.016
2007-01-29,14322273.155555556,0.016
2007-01-30,14324547.41111111,0.016
2007-01-31,14326821.666666666,0.016
2007-02-01,14329095.922222223,0.016
2007-02-02,14331370.177777778,0.016
2007-02-03,14333644.433333334,0.016
2007-02-04,14335918.688888889,0.016
2007-02-05,14338192.944444444,0.016
2007-02-06,14340467.2,0.016
2007-02-07,14342741.455555556,0.016
2007-02-08,14345015.711111112,0.016
2007-02-09,14347289.966666667,0.016
2007-02-10,14349564.222222222,0.016
2007-02-11,14351838.477777777,0.016
2007-02-12,14354112.733333332,0.016
2007-02-13,14356386.98888889,0.016
2007-02-14,14358661.244444445,0.016
2007-02-15,14360935.5,0.016
2007-02-16,14363209.755555555,0.016
2007-02-17,14365484.01111111,0.016
2007-02-18,14367758.266666668,0.016
2007-02-19,14370032.522222223,0.016
2007-02-20,14372306.777777778,0.016
2007-02-21,14374581.033333333,0.016
2007-02-22,14376855.288888888,0.016
2007-02-23,14379129.544444444,0.016
2007-02-24,14381403.8,0.016
2007-02-25,14383678.055555556,0.016
2007-02-26,14385952.311111111,0.016
2007-02-27,14388226.566666666,0.016
2007-02-28,14390500.822222222,0.016
2007-03-01,14392775.077777777,0.016
2007-03-02,14395049.333333334,0.016
2007-03-03,14397323.58888889,0.016
2007-03-04,14399597.844444444,0.016
2007-03-05,14401872.1,0.016
2007-03-06,14404146.355555555,0.016
2007-03-07,14406420.611111112,0.016
2007-03-08,14408694.866666667,0.016
2007-03-09,14410969.122222222,0.016
2007-03-10,14413243.377777778,0.016
2007-03-11,14415517.633333333,0.016
2007-03-12,14417791.888888888,0.016
2007-03-13,14420066.144444445,0.016
2007-03-14,14422340.4,0.016
2007-03-15,14424614.655555556,0.016
2007-03-16,14426888.91111111,0.016
2007-03-17,14429163.166666666,0.016
2007-03-18,14431437.422222223,0.016
2007-03-19,14433711.677777778,0.016
2007-03-20,14435985.933333334,0.016
2007-03-21,14438260.188888889,0.016
2007-03-22,14440534.444444444,0.016
2007-03-23,14442808.7,0.016
2007-03-24,14445082.955555556,0.016
2007-03-25,14447357.211111112,0.016
2007-03-26,14449631.466666667,0.016
2007-03-27,14451905.722222222,0.016
2007-03-28,14454179.977777777,0.016
2007-03-29,14456454.233333332,0.016
2007-03-30,14458728.48888889,0.016
2007-03-31,14461002.744444445,0.016
2007-04-01,14463277.0,0.016
2007-04-02,14465677.813186813,0.017
2007-04-03,14468078.626373626,0.017
2007-04-04,14470479.43956044,0.017
2007-04-05,14472880.252747253,0.017
2007-04-06,14475281.065934066,0.017
2007-04-07,14477681.879120879,0.017
2007-04-08,14480082.692307692,0.017
2007-04-09,14482483.505494505,0.017
2007-04-10,14484884.318681318,0.017
2007-04-11,14487285.131868131,0.017
2007-04-12,14489685.945054945,0.017
2007-04-13,14492086.758241758,0.017
2007-04-14,14494487.57142857,0.017
2007-04-15,14496888.384615384,0.017
2007-04-16,14499289.197802197,0.017
2007-04-17,14501690.01098901,0.017
2007-04-18,14504090.824175823,0.017
2007-04-19,14506491.637362637,0.017
2007-04-20,14508892.45054945,0.017
2007-04-21,14511293.263736263,0.017
2007-04-22,14513694.076923076,0.017
2007-04-23,14516094.89010989,0.017
2007-04-24,14518495.703296704,0.017
2007-04-25,14520896.516483517,0.017
2007-04-26,14523297.32967033,0.017
2007-04-27,14525698.142857144,0.017
2007-04-28,14528098.956043957,0.017
2007-04-29,14530499.76923077,0.017
2007-04-30,14532900.582417583,0.017
2007-05-01,14535301.395604396,0.017
2007-05-02,14537702.20879121,0.017
2007-05-03,14540103.021978023,0.017
2007-05-04,14542503.835164836,0.017
2007-05-05,14544904.648351649,0.017
2007-05-06,14547305.461538462,0.017
2007-05-07,14549706.274725275,0.017
2007-05-08,14552107.087912088,0.017
2007-05-09,14554507.901098901,0.016
2007-05-10,14556908.714285715,0.016
2007-05-11,14559309.527472528,0.016
2007-05-12,14561710.34065934,0.016
2007-05-13,14564111.153846154,0.016
2007-05-14,14566511.967032967,0.016
2007-05-15,14568912.78021978,0.016
2007-05-16,14571313.593406593,0.016
2007-05-17,14573714.406593407,0.016
2007-05-18,14576115.21978022,0.016
2007-05-19,14578516.032967033,0.016
2007-05-20,14580916.846153846,0.016
2007-05-21,14583317.65934066,0.016
2007-05-22,14585718.472527472,0.016
2007-05-23,14588119.285714285,0.016
2007-05-24,14590520.098901099,0.016
2007-05-25,14592920.912087912,0.016
2007-05-26,14595321.725274725,0.016
2007-05-27,14597722.538461538,0.016
2007-05-28,14600123.351648351,0.016
2007-05-29,14602524.164835164,0.016
2007-05-30,14604924.978021977,0.016
2007-05-31,14607325.79120879,0.016
2007-06-01,14609726.604395604,0.016
2007-06-02,14612127.417582417,0.016
2007-06-03,14614528.23076923,0.016
2007-06-04,14616929.043956043,0.016
2007-06-05,14619329.857142856,0.016
2007-06-06,14621730.67032967,0.016
2007-06-07,14624131.483516483,0.016
2007-06-08,14626532.296703296,0.016
2007-06-09,14628933.10989011,0.016
2007-06-10,14631333.923076924,0.016
2007-06-11,14633734.736263737,0.016
2007-06-12,14636135.54945055,0.016
2007-06-13,14638536.362637363,0.016
2007-06-14,14640937.175824177,0.016
2007-06-15,14643337.98901099,0.016
2007-06-16,14645738.802197803,0.016
2007-06-17,14648139.615384616,0.016
2007-06-18,14650540.42857143,0.016
2007-06-19,14652941.241758242,0.016
2007-06-20,14655342.054945055,0.016
2007-06-21,14657742.868131869,0.016
2007-06-22,14660143.681318682,0.016
2007-06-23,14662544.494505495,0.016
2007-06-24,14664945.307692308,0.016
2007-06-25,14667346.120879121,0.016
2007-06-26,14669746.934065934,0.016
2007-06-27,14672147.747252747,0.016
2007-06-28,14674548.56043956,0.016
2007-06-29,14676949.373626374,0.016
2007-06-30,14679350.186813187,0.016
2007-07-01,14681751.0,0.016
2007-07-02,14683861.782608695,0.013999999999999999
2007-07-03,14685972.56521739,0.013999999999999999
2007-07-04,14688083.347826088,0.013999999999999999
2007-07-05,14690194.130434783,0.013999999999999999
2007-07-06,14692304.913043479,0.013999999999999999
2007-07-07,14694415.695652174,0.013999999999999999
2007-07-08,14696526.47826087,0.013999999999999999
2007-07-09,14698637.260869564,0.013999999999999999
2007-07-10,14700748.043478262,0.013999999999999999
2007-07-11,14702858.826086957,0.013999999999999999
2007-07-12,14704969.608695652,0.013999999999999999
2007-07-13,14707080.391304348,0.013999999999999999
2007-07-14,14709191.173913043,0.013999999999999999
2007-07-15,14711301.956521738,0.013999999999999999
2007-07-16,14713412.739130436,0.013999999999999999
2007-07-17,14715523.52173913,0.013999999999999999
2007-07-18,14717634.304347826,0.013999999999999999
2007-07-19,14719745.086956521,0.013999999999999999
2007-07-20,14721855.869565217,0.013999999999999999
2007-07-21,14723966.652173912,0.013999999999999999
2007-07-22,14726077.43478261,0.013999999999999999
2007-07-23,14728188.217391305,0.013999999999999999
2007-07-24,14730299.0,0.013999999999999999
2007-07-25,14732409.782608695,0.013999999999999999
2007-07-26,14734520.56521739,0.013999999999999999
2007-07-27,14736631.347826088,0.013999999999999999
2007-07-28,14738742.130434783,0.013999999999999999
2007-07-29,14740852.913043479,0.013999999999999999
2007-07-30,14742963.695652174,0.013999999999999999
2007-07-31,14745074.47826087,0.013999999999999999
2007-08-01,14747185.260869564,0.013999999999999999
2007-08-02,14749296.043478262,0.013999999999999999
2007-08-03,14751406.826086957,0.013999999999999999
2007-08-04,14753517.608695652,0.013999999999999999
2007-08-05,14755628.391304348,0.013999999999999999
2007-08-06,14757739.173913043,0.013999999999999999
2007-08-07,14759849.956521738,0.013999999999999999
2007-08-08,14761960.739130436,0.013999999999999999
2007-08-09,14764071.52173913,0.013999999999999999
2007-08-10,14766182.304347826,0.013999999999999999
2007-08-11,14768293.086956521,0.013999999999999999
2007-08-12,14770403.869565217,0.013999999999999999
2007-08-13,14772514.652173912,0.013999999999999999
2007-08-14,14774625.43478261,0.013999999999999999
2007-08-15,14776736.217391305,0.013999999999999999
2007-08-16,14778847.0,0.013999999999999999
2007-08-17,14780957.782608695,0.013999999999999999
2007-08-18,14783068.56521739,0.013999999999999999
2007-08-19,14785179.347826088,0.013999999999999999
2007-08-20,14787290.130434783,0.013999999999999999
2007-08-21,14789400.913043479,0.013999999999999999
2007-08-22,14791511.695652174,0.013999999999999999
2007-08-23,14793622.47826087,0.013999999999999999
2007-08-24,14795733.260869564,0.013999999999999999
2007-08-25,14797844.043478262,0.013999999999999999
2007-08-26,14799954.826086957,0.013999999999999999
2007-08-27,14802065.608695652,0.013999999999999999
2007-08-28,14804176.391304348,0.013999999999999999
2007-08-29,14806287.173913043,0.013999999999999999
2007-08-30,14808397.956521738,0.013999999999999999
2007-08-31,14810508.739130436,0.013999999999999999
2007-09-01,14812619.52173913,0.013999999999999999
2007-09-02,14814730.304347826,0.013999999999999999
2007-09-03,14816841.086956521,0.013999999999999999
2007-09-04,14818951.869565217,0.013999999999999999
2007-09-05,14821062.652173912,0.013999999999999999
2007-09-06,14823173.43478261,0.013999999999999999
2007-09-07,14825284.217391305,0.013999999999999999
2007-09-08,14827395.0,0.013999999999999999
2007-09-09,14829505.782608695,0.013999999999999999
2007-09-10,14831616.56521739,0.013999999999999999
2007-09-11,14833727.347826088,0.013999999999999999
2007-09-12,14835838.130434783,0.013999999999999999
2007-09-13,14837948.913043479,0.013999999999999999
2007-09-14,14840059.695652174,0.013999999999999999
2007-09-15,14842170.47826087,0.013999999999999999
2007-09-16,14844281.260869564,0.013999999999999999
2007-09-17,14846392.043478262,0.013999999999999999
2007-09-18,14848502.826086957,0.013999999999999999
2007-09-19,14850613.608695652,0.013999999999999999
2007-09-20,14852724.391304348,0.013999999999999999
2007-09-21,14854835.173913043,0.013999999999999999
2007-09-22,14856945.956521738,0.013999999999999999
2007-09-23,14859056.739130436,0.013999999999999999
2007-09-24,14861167.52173913,0.013999999999999999
2007-09-25,14863278.304347826,0.013999999999999999
2007-09-26,14865389.086956521,0.013999999999999999
2007-09-27,14867499.869565217,0.013999999999999999
2007-09-28,14869610.652173912,0.013999999999999999
2007-09-29,14871721.43478261,0.013999999999999999
2007-09-30,14873832.217391305,0.013999999999999999
2007-10-01,14875943.0,0.013999999999999999
2007-10-02,14875740.81521739,-0.001
2007-10-03,14875538.630434783,-0.001
2007-10-04,14875336.445652174,-0.001
2007-10-05,14875134.260869564,-0.001
2007-10-06,14874932.076086957,-0.001
2007-10-07,14874729.891304348,-0.001
2007-10-08,14874527.706521738,-0.001
2007-10-09,14874325.52173913,-0.001
2007-10-10,14874123.336956521,-0.001
2007-10-11,14873921.152173912,-0.001
2007-10-12,14873718.967391305,-0.001
2007-10-13,14873516.782608695,-0.001
2007-10-14,14873314.597826088,-0.001
2007-10-15,14873112.413043479,-0.001
2007-10-16,14872910.22826087,-0.001
2007-10-17,14872708.043478262,-0.001
2007-10-18,14872505.858695652,-0.001
2007-10-19,14872303.673913043,-0.001
2007-10-20,14872101.489130436,-0.001
2007-10-21,14871899.304347826,-0.001
2007-10-22,14871697.119565217,-0.001
2007-10-23,14871494.93478261,-0.001
2007-10-24,14871292.75,-0.001
2007-10-25,14871090.56521739,-0.001
2007-10-26,14870888.380434783,-0.001
2007-10-27,14870686.195652174,-0.001
2007-10-28,14870484.010869564,-0.001
2007-10-29,14870281.826086957,-0.001
2007-10-30,14870079.641304348,-0.001
2007-10-31,14869877.456521738,-0.001
2007-11-01,14869675.27173913,-0.001
2007-11-02,14869473.086956521,-0.001
2007-11-03,14869270.902173912,-0.001
2007-11-04,14869068.717391305,-0.001
2007-11-05,14868866.532608695,-0.001
2007-11-06,14868664.347826088,-0.001
2007-11-07,14868462.163043479,-0.001
2007-11-08,14868259.97826087,-0.001
2007-11-09,14868057.793478262,-0.001
2007-11-10,14867855.608695652,-0.001
2007-11-11,14867653.423913043,-0.001
2007-11-12,14867451.239130436,-0.001
2007-11-13,14867249.054347826,-0.001
2007-11-14,14867046.869565217,-0.001
2007-11-15,14866844.68478261,-0.001
2007-11-16,14866642.5,-0.001
2007-11-17,14866440.31521739,-0.001
2007-11-18,14866238.130434783,-0.001
2007-11-19,14866035.945652174,-0.001
2007-11-20,14865833.760869564,-0.001
2007-11-21,14865631.576086957,-0.001
2007-11-22,14865429.391304348,-0.001
2007-11-23,14865227.206521738,-0.001
2007-11-24,14865025.02173913,-0.001
2007-11-25,14864822.836956521,-0.001
2007-11-26,14864620.652173912,-0.001
2007-11-27,14864418.467391305,-0.001
2007-11-28,14864216.282608695,-0.001
2007-11-29,14864014.097826088,-0.001
2007-11-30,14863811.913043479,-0.001
2007-12-01,14863609.72826087,-0.001
2007-12-02,14863407.543478262,-0.001
2007-12-03,14863205.358695652,-0.001
2007-12-04,14863003.173913043,-0.001
2007-12-05,14862800.989130436,-0.001
2007-12-06,14862598.804347826,-0.001
2007-12-07,14862396.619565217,-0.001
2007-12-08,14862194.43478261,-0.001
2007-12-09,14861992.25,-0.001
2007-12-10,14861790.06521739,-0.001
2007-12-11,14861587.880434783,-0.001
2007-12-12,14861385.695652174,-0.001
2007-12-13,14861183.510869564,-0.001
2007-12-14,14860981.326086957,-0.001
2007-12-15,14860779.141304348,-0.001
2007-12-16,14860576.956521738,-0.001
2007-12-17,14860374.77173913,-0.001
2007-12-18,14860172.586956521,-0.001
2007-12-19,14859970.402173912,-0.001
2007-12-20,14859768.217391305,-0.001
2007-12-21,14859566.032608695,-0.001
2007-12-22,14859363.847826088,-0.001
2007-12-23,14859161.663043479,-0.001
2007-12-24,14858959.47826087,-0.001
2007-12-25,14858757.293478262,-0.001
2007-12-26,14858555.108695652,-0.001
2007-12-27,14858352.923913043,-0.001
2007-12-28,14858150.739130436,-0.001
2007-12-29,14857948.554347826,-0.001
2007-12-30,14857746.369565217,-0.001
2007-12-31,14857544.18478261,-0.001
2008-01-01,14857342.0,-0.001
